Date & Time,CO2,Humidity,PM2.5,PM10,Temperature,TVOC,Total
2024-01-26 11:32:46-05:00,612.0,34.5,2.0,2.0,22.3,1.0,673.8
2024-01-26 11:27:46-05:00,618.0,34.5,2.0,2.0,22.2,1.0,679.7
2024-01-26 11:22:46-05:00,621.0,34.5,2.0,2.0,22.2,1.0,682.7
2024-01-26 11:17:46-05:00,627.0,34.0,2.0,2.0,22.1,1.0,688.1
2024-01-26 11:12:46-05:00,629.0,34.0,2.0,2.0,22.1,1.13,690.23
2024-01-26 11:07:46-05:00,634.0,34.0,2.0,2.0,22.1,1.39,695.49
2024-01-26 11:02:46-05:00,637.0,34.0,2.0,2.0,22.1,1.07,698.1700000000001
2024-01-26 10:57:46-05:00,641.0,33.5,2.0,2.0,22.1,1.1,701.7
2024-01-26 10:52:46-05:00,639.0,33.5,2.0,3.0,22.1,1.4,701.0
2024-01-26 10:47:46-05:00,637.0,34.0,2.0,2.0,22.2,1.01,698.21
2024-01-26 10:42:46-05:00,632.0,34.0,2.0,2.0,22.1,1.37,693.47
2024-01-26 10:37:46-05:00,629.0,34.0,2.0,2.0,22.1,1.0,690.1
2024-01-26 10:32:46-05:00,627.0,34.5,2.0,2.0,22.0,1.27,688.77
2024-01-26 10:27:46-05:00,622.0,34.0,2.0,2.0,22.0,1.63,683.63
2024-01-26 10:22:46-05:00,616.0,34.0,2.0,2.0,22.0,1.72,677.72
2024-01-26 10:17:46-05:00,604.0,33.5,2.0,4.0,22.1,1.91,667.51
2024-01-26 10:12:46-05:00,595.0,33.5,2.0,2.0,22.1,2.08,656.6800000000001
2024-01-26 10:07:46-05:00,586.0,34.0,2.0,2.0,22.1,1.9,648.0
2024-01-26 10:02:46-05:00,579.0,33.5,4.0,4.0,22.1,1.67,644.27
2024-01-26 09:57:46-05:00,573.0,34.0,3.0,3.0,22.1,1.64,636.74
2024-01-26 09:52:46-05:00,576.0,34.0,2.0,3.0,22.1,1.78,638.88
2024-01-26 09:47:46-05:00,598.0,34.0,2.0,2.0,22.1,1.78,659.88
2024-01-26 09:42:46-05:00,545.0,34.0,2.0,2.0,22.1,1.88,606.98
2024-01-26 09:37:46-05:00,558.0,33.5,2.0,2.0,22.0,2.15,619.65
2024-01-26 09:32:46-05:00,586.0,33.5,2.0,2.0,22.0,2.04,647.54
2024-01-26 09:27:46-05:00,579.0,33.5,2.0,2.0,22.0,1.0,639.5
2024-01-26 09:22:46-05:00,555.0,33.0,2.0,2.0,22.1,1.0,615.1
2024-01-26 09:17:46-05:00,539.0,33.0,2.0,2.0,22.1,1.0,599.1
2024-01-26 09:12:46-05:00,545.0,33.0,2.0,2.0,22.1,1.0,605.1
2024-01-26 09:07:46-05:00,553.0,33.0,2.0,2.0,22.2,1.0,613.2
2024-01-26 09:02:46-05:00,546.0,33.5,2.0,2.0,22.1,1.0,606.6
2024-01-26 08:57:46-05:00,554.0,33.0,2.0,2.0,22.1,1.0,614.1
2024-01-26 08:52:46-05:00,580.0,33.0,2.0,2.0,22.1,1.0,640.1
2024-01-26 08:47:46-05:00,566.0,33.0,2.0,2.0,22.1,1.0,626.1
2024-01-26 08:42:46-05:00,555.0,33.0,2.0,2.0,22.1,1.47,615.57
2024-01-26 08:37:46-05:00,564.0,33.0,2.0,2.0,22.1,1.41,624.51
2024-01-26 08:32:46-05:00,560.0,33.0,2.0,2.0,22.2,1.75,620.95
2024-01-26 08:27:46-05:00,563.0,33.0,2.0,2.0,22.2,1.91,624.11
2024-01-26 08:22:46-05:00,578.0,33.0,2.0,2.0,22.2,1.85,639.0500000000001
2024-01-26 08:17:46-05:00,588.0,33.0,2.0,2.0,22.2,1.87,649.07
2024-01-26 08:12:46-05:00,596.0,33.0,2.0,2.0,22.2,1.72,656.9200000000001
2024-01-26 08:07:46-05:00,612.0,33.0,2.0,2.0,22.1,1.77,672.87
2024-01-26 08:02:46-05:00,558.0,33.5,2.0,2.0,22.1,1.64,619.24
2024-01-26 07:57:46-05:00,543.0,33.0,2.0,2.0,22.1,1.75,603.85
2024-01-26 07:52:46-05:00,542.0,33.0,2.0,2.0,22.2,1.78,602.98
2024-01-26 07:47:46-05:00,548.0,33.0,2.0,2.0,22.2,1.78,608.98
2024-01-26 07:42:46-05:00,549.0,33.0,2.0,2.0,22.2,1.2,609.4000000000001
2024-01-26 07:37:46-05:00,551.0,33.0,2.0,2.0,22.3,1.39,611.6899999999999
2024-01-26 07:32:46-05:00,560.0,33.0,2.0,2.0,22.3,1.3,620.5999999999999
2024-01-26 07:27:46-05:00,564.0,33.5,2.0,2.0,22.2,1.0,624.7
2024-01-26 07:22:46-05:00,571.0,33.5,2.0,2.0,22.2,1.0,631.7
2024-01-26 07:17:46-05:00,561.0,33.5,2.0,2.0,22.2,1.0,621.7
2024-01-26 07:12:46-05:00,563.0,33.0,2.0,2.0,22.2,1.0,623.2
2024-01-26 07:07:46-05:00,564.0,33.5,2.0,2.0,22.2,1.0,624.7
2024-01-26 07:02:46-05:00,560.0,33.5,2.0,2.0,22.2,1.0,620.7
2024-01-26 06:57:46-05:00,555.0,33.0,2.0,2.0,22.3,1.0,615.3
2024-01-26 06:52:46-05:00,565.0,33.5,2.0,2.0,22.3,1.0,625.8
2024-01-26 06:47:46-05:00,576.0,33.5,2.0,2.0,22.3,1.0,636.8
2024-01-26 06:42:46-05:00,582.0,33.5,2.0,2.0,22.3,1.0,642.8
2024-01-26 06:37:46-05:00,573.0,33.5,2.0,2.0,22.3,1.0,633.8
2024-01-26 06:32:46-05:00,588.0,33.5,2.0,2.0,22.2,1.0,648.7
2024-01-26 06:27:46-05:00,613.0,33.5,2.0,2.0,22.2,1.0,673.7
2024-01-26 06:22:46-05:00,623.0,34.0,2.0,2.0,22.2,1.0,684.2
2024-01-26 06:17:46-05:00,606.0,34.0,2.0,2.0,22.2,1.0,667.2
2024-01-26 06:12:46-05:00,570.0,34.0,2.0,2.0,22.3,1.0,631.3
2024-01-26 06:07:46-05:00,574.0,33.5,2.0,2.0,22.4,1.22,635.12
2024-01-26 06:02:46-05:00,568.0,33.5,2.0,3.0,22.4,1.04,629.9399999999999
2024-01-26 05:57:46-05:00,544.0,34.0,2.0,2.0,22.4,1.0,605.4
2024-01-26 05:52:46-05:00,538.0,33.5,2.0,2.0,22.3,1.0,598.8
2024-01-26 05:47:46-05:00,537.0,33.0,2.0,2.0,22.3,1.0,597.3
2024-01-26 05:42:46-05:00,537.0,33.0,2.0,2.0,22.3,1.0,597.3
2024-01-26 05:37:46-05:00,542.0,33.0,2.0,2.0,22.3,1.0,602.3
2024-01-26 05:32:46-05:00,541.0,33.0,2.0,2.0,22.3,1.0,601.3
2024-01-26 05:27:46-05:00,542.0,33.0,2.0,2.0,22.4,1.0,602.4
2024-01-26 05:22:46-05:00,541.0,33.0,2.0,2.0,22.5,1.0,601.5
2024-01-26 05:17:46-05:00,545.0,33.0,2.0,2.0,22.5,1.0,605.5
2024-01-26 05:12:46-05:00,547.0,32.5,2.0,2.0,22.5,1.0,607.0
2024-01-26 05:07:46-05:00,548.0,33.0,2.0,2.0,22.5,1.0,608.5
2024-01-26 05:02:46-05:00,546.0,33.0,2.0,2.0,22.5,1.0,606.5
2024-01-26 04:57:46-05:00,551.0,33.0,2.0,2.0,22.4,1.0,611.4
2024-01-26 04:52:46-05:00,555.0,33.0,4.0,4.0,22.5,1.0,619.5
2024-01-26 04:47:46-05:00,555.0,33.0,2.0,2.0,22.5,1.0,615.5
2024-01-26 04:42:46-05:00,556.0,33.0,2.0,2.0,22.5,1.0,616.5
2024-01-26 04:37:46-05:00,561.0,33.0,2.0,3.0,22.5,1.0,622.5
2024-01-26 04:32:46-05:00,567.0,33.0,2.0,2.0,22.6,1.0,627.6
2024-01-26 04:27:46-05:00,573.0,33.0,2.0,2.0,22.6,1.0,633.6
2024-01-26 04:22:46-05:00,576.0,33.0,2.0,2.0,22.7,1.0,636.7
2024-01-26 04:17:46-05:00,585.0,33.0,2.0,2.0,22.7,1.0,645.7
2024-01-26 04:12:46-05:00,602.0,33.0,2.0,2.0,22.6,1.0,662.6
2024-01-26 04:07:46-05:00,614.0,33.0,2.0,3.0,22.6,1.0,675.6
2024-01-26 04:02:46-05:00,579.0,32.5,2.0,2.0,22.6,1.0,639.1
2024-01-26 03:57:46-05:00,581.0,32.5,2.0,2.0,22.7,1.0,641.2
2024-01-26 03:52:46-05:00,586.0,32.5,2.0,2.0,22.7,1.0,646.2
2024-01-26 03:47:46-05:00,586.0,33.0,2.0,2.0,22.8,1.0,646.8
2024-01-26 03:42:46-05:00,592.0,32.5,2.0,2.0,22.8,1.0,652.3
2024-01-26 03:37:46-05:00,594.0,32.5,2.0,2.0,22.8,1.0,654.3
2024-01-26 03:32:46-05:00,601.0,32.5,2.0,2.0,22.8,1.0,661.3
2024-01-26 03:27:46-05:00,611.0,32.5,2.0,2.0,22.8,1.0,671.3
2024-01-26 03:22:46-05:00,609.0,32.5,3.0,3.0,22.8,1.0,671.3
2024-01-26 03:17:46-05:00,604.0,32.5,3.0,3.0,22.8,1.0,666.3
2024-01-26 03:12:46-05:00,608.0,32.0,2.0,2.0,22.8,1.0,667.8
2024-01-26 03:07:46-05:00,616.0,32.0,2.0,2.0,22.9,1.0,675.9
2024-01-26 03:02:46-05:00,625.0,32.0,2.0,2.0,22.9,1.0,684.9
2024-01-26 02:57:46-05:00,628.0,32.0,2.0,2.0,22.9,1.0,687.9
2024-01-26 02:52:46-05:00,626.0,32.0,2.0,2.0,23.0,1.0,686.0
2024-01-26 02:47:46-05:00,626.0,32.0,2.0,2.0,23.0,1.0,686.0
2024-01-26 02:42:46-05:00,635.0,32.0,2.0,2.0,23.0,1.0,695.0
2024-01-26 02:37:46-05:00,635.0,32.0,3.0,3.0,23.0,1.0,697.0
2024-01-26 02:32:46-05:00,637.0,32.5,3.0,3.0,23.0,1.0,699.5
2024-01-26 02:27:46-05:00,644.0,32.0,1.0,2.0,23.0,1.0,703.0
2024-01-26 02:22:46-05:00,648.0,32.0,2.0,2.0,23.1,1.0,708.1
2024-01-26 02:17:46-05:00,653.0,32.0,2.0,2.0,23.1,1.0,713.1
2024-01-26 02:12:46-05:00,658.0,32.0,2.0,2.0,23.2,1.0,718.2
2024-01-26 02:07:46-05:00,663.0,32.0,3.0,3.0,23.2,1.0,725.2
2024-01-26 02:02:46-05:00,669.0,32.0,3.0,3.0,23.3,1.0,731.3
2024-01-26 01:57:46-05:00,671.0,32.0,3.0,3.0,23.3,1.0,733.3
2024-01-26 01:52:46-05:00,675.0,32.0,2.0,2.0,23.4,1.0,735.4
2024-01-26 01:47:46-05:00,683.0,32.0,3.0,4.0,23.3,1.0,746.3
2024-01-26 01:42:46-05:00,688.0,32.0,2.0,2.0,23.4,1.0,748.4
2024-01-26 01:37:46-05:00,702.0,32.0,2.0,2.0,23.4,1.0,762.4
2024-01-26 01:32:46-05:00,705.0,32.0,3.0,3.0,23.5,1.0,767.5
2024-01-26 01:27:46-05:00,718.0,32.0,2.0,2.0,23.6,1.0,778.6
2024-01-26 01:22:46-05:00,724.0,32.0,3.0,3.0,23.6,1.0,786.6
2024-01-26 01:17:46-05:00,729.0,31.5,3.0,3.0,23.7,1.0,791.2
2024-01-26 01:12:46-05:00,731.0,32.0,1.0,1.0,23.8,1.0,789.8
2024-01-26 01:07:46-05:00,742.0,32.0,3.0,3.0,23.8,1.0,804.8
2024-01-26 01:02:46-05:00,752.0,32.0,3.0,3.0,23.8,1.0,814.8
2024-01-26 00:57:46-05:00,760.0,32.0,2.0,2.0,23.8,1.0,820.8
2024-01-26 00:52:46-05:00,767.0,32.0,3.0,3.0,23.9,1.0,829.9
2024-01-26 00:47:46-05:00,775.0,32.0,6.0,8.0,24.0,1.0,846.0
2024-01-26 00:42:46-05:00,777.0,32.0,2.0,2.0,24.1,1.0,838.1
2024-01-26 00:37:46-05:00,788.0,32.0,3.0,3.0,24.2,1.0,851.2
2024-01-26 00:32:46-05:00,800.0,32.5,4.0,5.0,24.3,1.0,866.8
2024-01-26 00:27:46-05:00,799.0,32.5,2.0,2.0,24.3,1.0,860.8
2024-01-26 00:22:46-05:00,762.0,33.0,2.0,2.0,24.4,1.0,824.4
2024-01-26 00:17:46-05:00,763.0,33.0,2.0,2.0,24.4,1.0,825.4
2024-01-26 00:12:46-05:00,769.0,33.5,1.0,1.0,24.3,1.0,829.8
2024-01-26 00:07:46-05:00,772.0,33.5,2.0,2.0,24.3,1.0,834.8
2024-01-26 00:02:46-05:00,768.0,33.5,2.0,2.0,24.2,1.0,830.7
2024-01-25 23:57:46-05:00,771.0,33.5,1.0,1.0,24.2,1.0,831.7
2024-01-25 23:52:46-05:00,773.0,33.5,2.0,2.0,24.3,1.0,835.8
2024-01-25 23:47:46-05:00,791.0,32.5,2.0,2.0,24.3,1.0,852.8
2024-01-25 23:42:46-05:00,821.0,33.0,1.0,1.0,24.3,1.0,881.3
2024-01-25 23:37:46-05:00,844.0,33.0,2.0,2.0,24.3,1.0,906.3
2024-01-25 23:32:46-05:00,901.0,33.0,2.0,2.0,24.3,1.02,963.32
2024-01-25 23:27:46-05:00,960.0,33.0,1.0,1.0,24.3,1.05,1020.35
2024-01-25 23:22:46-05:00,1040.0,33.5,2.0,2.0,24.3,1.18,1102.98
2024-01-25 23:17:45-05:00,1157.0,33.5,2.0,2.0,24.3,1.27,1220.07
2024-01-25 23:12:46-05:00,1146.0,34.0,2.0,3.0,24.2,1.3,1210.5
2024-01-25 23:07:46-05:00,1077.0,34.0,3.0,3.0,24.1,1.3,1142.4
2024-01-25 23:02:45-05:00,959.0,34.0,2.0,2.0,24.1,1.29,1022.39
2024-01-25 22:57:46-05:00,932.0,33.5,2.0,2.0,24.2,1.39,995.09
2024-01-25 22:52:46-05:00,1029.0,33.5,2.0,2.0,24.2,1.36,1092.06
2024-01-25 22:47:46-05:00,1044.0,33.5,2.0,2.0,24.2,1.38,1107.0800000000002
2024-01-25 22:42:46-05:00,1042.0,33.5,1.0,1.0,24.2,1.32,1103.02
2024-01-25 22:37:46-05:00,1037.0,33.5,2.0,2.0,24.3,1.36,1100.16
2024-01-25 22:32:46-05:00,1010.0,33.5,2.0,2.0,24.2,1.28,1072.98
2024-01-25 22:27:45-05:00,1004.0,33.5,1.0,2.0,24.3,1.31,1066.11
2024-01-25 22:22:46-05:00,972.0,33.5,3.0,3.0,24.3,1.19,1036.99
2024-01-25 22:17:45-05:00,906.0,33.5,3.0,3.0,24.2,1.1,970.8
2024-01-25 22:12:46-05:00,848.0,33.5,2.0,2.0,24.2,1.14,910.84
2024-01-25 22:07:46-05:00,839.0,33.0,2.0,2.0,24.1,1.23,901.33
2024-01-25 22:02:46-05:00,845.0,33.0,2.0,2.0,24.1,1.3,907.4
2024-01-25 21:57:45-05:00,857.0,33.0,1.0,1.0,24.1,1.35,917.45
2024-01-25 21:52:46-05:00,863.0,33.0,2.0,2.0,24.2,1.29,925.49
2024-01-25 21:47:46-05:00,874.0,33.0,2.0,2.0,24.2,1.33,936.53
2024-01-25 21:42:45-05:00,875.0,33.0,1.0,1.0,24.2,1.38,935.58
2024-01-25 21:37:45-05:00,879.0,33.0,3.0,3.0,24.2,1.35,943.55
2024-01-25 21:32:45-05:00,877.0,33.5,2.0,2.0,24.2,1.21,939.91
2024-01-25 21:27:45-05:00,880.0,33.5,1.0,1.0,24.2,1.21,940.91
2024-01-25 21:22:46-05:00,881.0,33.5,2.0,2.0,24.2,1.14,943.84
2024-01-25 21:17:46-05:00,880.0,33.5,2.0,2.0,24.1,1.11,942.71
2024-01-25 21:12:46-05:00,882.0,33.5,1.0,1.0,24.0,1.11,942.61
2024-01-25 21:07:45-05:00,884.0,33.5,3.0,3.0,24.0,1.07,948.57
2024-01-25 21:02:45-05:00,878.0,33.5,3.0,3.0,24.0,1.1,942.6
2024-01-25 20:57:45-05:00,861.0,33.5,2.0,2.0,24.0,1.13,923.63
2024-01-25 20:52:46-05:00,849.0,33.5,3.0,4.0,24.0,1.07,914.57
2024-01-25 20:47:46-05:00,842.0,33.5,2.0,2.0,24.1,1.05,904.65
2024-01-25 20:42:45-05:00,847.0,33.0,2.0,2.0,24.1,1.22,909.32
2024-01-25 20:37:45-05:00,859.0,33.0,2.0,2.0,24.1,1.42,921.52
2024-01-25 20:32:45-05:00,886.0,33.5,3.0,3.0,24.1,1.57,951.17
2024-01-25 20:27:45-05:00,915.0,33.5,3.0,4.0,24.1,1.65,981.25
2024-01-25 20:17:45-05:00,1031.0,34.0,2.0,2.0,24.0,1.96,1094.96
2024-01-25 20:12:45-05:00,1076.0,34.0,2.0,2.0,23.9,1.83,1139.73
2024-01-25 20:07:45-05:00,1066.0,34.5,3.0,3.0,23.8,1.56,1131.86
2024-01-25 20:02:45-05:00,1023.0,34.0,2.0,2.0,23.9,1.54,1086.44
2024-01-25 19:57:45-05:00,967.0,34.0,2.0,2.0,23.8,1.37,1030.1699999999998
2024-01-25 19:52:45-05:00,886.0,34.0,3.0,3.0,23.9,1.06,950.96
2024-01-25 19:47:45-05:00,906.0,34.0,3.0,3.0,23.9,1.02,970.92
2024-01-25 19:42:45-05:00,930.0,34.0,1.0,1.0,23.9,1.02,990.92
2024-01-25 19:37:45-05:00,851.0,34.0,2.0,2.0,23.9,1.0,913.9
2024-01-25 19:32:45-05:00,822.0,33.5,3.0,3.0,23.9,1.0,886.4
2024-01-25 19:27:45-05:00,803.0,33.5,2.0,2.0,23.9,1.0,865.4
2024-01-25 19:22:45-05:00,728.0,33.5,3.0,3.0,23.9,1.0,792.4
2024-01-25 19:17:45-05:00,700.0,33.5,3.0,3.0,23.8,1.0,764.3
2024-01-25 19:12:45-05:00,687.0,33.0,4.0,4.0,23.7,1.0,752.7
2024-01-25 19:07:45-05:00,697.0,33.0,4.0,4.0,23.6,1.0,762.6
2024-01-25 19:02:45-05:00,693.0,33.0,4.0,4.0,23.6,1.0,758.6
2024-01-25 18:57:45-05:00,684.0,33.0,4.0,4.0,23.5,1.0,749.5
2024-01-25 18:52:45-05:00,671.0,33.0,4.0,4.0,23.6,1.0,736.6
2024-01-25 18:47:45-05:00,651.0,33.0,3.0,3.0,23.6,1.0,714.6
2024-01-25 18:42:45-05:00,648.0,33.0,3.0,3.0,23.5,1.0,711.5
2024-01-25 18:37:45-05:00,633.0,33.0,4.0,4.0,23.5,1.0,698.5
2024-01-25 18:32:45-05:00,627.0,33.0,4.0,4.0,23.6,1.0,692.6
2024-01-25 18:27:45-05:00,616.0,33.0,2.0,2.0,23.5,1.0,677.5
2024-01-25 18:22:45-05:00,604.0,33.0,6.0,6.0,23.5,1.0,673.5
2024-01-25 18:17:45-05:00,610.0,33.0,3.0,3.0,23.5,1.0,673.5
2024-01-25 18:12:45-05:00,612.0,33.0,4.0,4.0,23.4,1.0,677.4
2024-01-25 18:07:45-05:00,596.0,33.0,3.0,3.0,23.3,1.0,659.3
2024-01-25 18:02:45-05:00,582.0,33.0,4.0,4.0,23.2,1.0,647.2
2024-01-25 17:57:45-05:00,570.0,33.0,3.0,3.0,23.1,1.0,633.1
2024-01-25 17:52:45-05:00,561.0,32.5,2.0,2.0,23.1,1.0,621.6
2024-01-25 17:47:45-05:00,555.0,32.5,3.0,3.0,23.1,1.0,617.6
2024-01-25 17:42:45-05:00,548.0,32.5,2.0,2.0,23.1,1.0,608.6
2024-01-25 17:37:45-05:00,540.0,32.5,3.0,3.0,23.1,1.0,602.6
2024-01-25 17:32:45-05:00,534.0,32.5,3.0,3.0,23.1,1.0,596.6
2024-01-25 17:27:45-05:00,529.0,32.5,4.0,4.0,23.1,1.0,593.6
2024-01-25 17:22:45-05:00,525.0,32.0,4.0,4.0,23.1,1.0,589.1
2024-01-25 17:17:45-05:00,525.0,32.0,3.0,3.0,23.1,1.0,587.1
2024-01-25 17:12:45-05:00,528.0,32.0,4.0,4.0,23.1,1.0,592.1
2024-01-25 17:07:45-05:00,531.0,32.0,4.0,4.0,23.1,1.0,595.1
2024-01-25 17:02:45-05:00,534.0,32.0,3.0,3.0,23.1,1.0,596.1
2024-01-25 16:57:45-05:00,532.0,32.0,2.0,2.0,23.1,1.0,592.1
2024-01-25 16:52:45-05:00,533.0,32.0,3.0,4.0,23.1,1.0,596.1
2024-01-25 16:47:45-05:00,533.0,32.0,4.0,4.0,23.1,1.0,597.1
2024-01-25 16:42:45-05:00,534.0,32.0,2.0,2.0,23.1,1.0,594.1
2024-01-25 16:37:45-05:00,536.0,32.0,2.0,2.0,23.1,1.0,596.1
2024-01-25 16:32:45-05:00,535.0,32.0,3.0,4.0,23.1,1.0,598.1
2024-01-25 16:27:45-05:00,538.0,32.0,2.0,2.0,23.1,1.0,598.1
2024-01-25 16:22:45-05:00,546.0,32.0,2.0,2.0,23.1,1.0,606.1
2024-01-25 16:17:45-05:00,546.0,32.0,4.0,4.0,23.1,1.0,610.1
2024-01-25 16:12:45-05:00,552.0,32.0,3.0,3.0,23.1,1.0,614.1
2024-01-25 16:07:45-05:00,552.0,32.0,2.0,2.0,23.1,1.0,612.1
2024-01-25 16:02:45-05:00,556.0,32.0,2.0,2.0,23.1,1.0,616.1
2024-01-25 15:57:45-05:00,556.0,32.0,1.0,2.0,23.2,1.0,615.2
2024-01-25 15:52:45-05:00,558.0,32.0,3.0,3.0,23.2,1.0,620.2
2024-01-25 15:47:45-05:00,560.0,32.0,3.0,3.0,23.2,1.0,622.2
2024-01-25 15:42:45-05:00,563.0,32.0,1.0,1.0,23.2,1.0,621.2
2024-01-25 15:37:45-05:00,570.0,32.0,2.0,2.0,23.2,1.0,630.2
2024-01-25 15:32:45-05:00,574.0,32.0,2.0,2.0,23.2,1.0,634.2
2024-01-25 15:27:45-05:00,575.0,32.0,2.0,2.0,23.2,1.0,635.2
2024-01-25 15:22:45-05:00,582.0,32.0,3.0,3.0,23.1,1.0,644.1
2024-01-25 15:17:45-05:00,586.0,32.0,3.0,3.0,23.1,1.0,648.1
2024-01-25 15:12:45-05:00,594.0,32.0,2.0,2.0,23.2,1.0,654.2
2024-01-25 15:07:45-05:00,591.0,32.0,3.0,3.0,23.2,1.0,653.2
2024-01-25 15:02:45-05:00,595.0,32.0,3.0,3.0,23.2,1.0,657.2
2024-01-25 14:57:45-05:00,600.0,32.0,3.0,3.0,23.2,1.0,662.2
2024-01-25 14:52:45-05:00,602.0,32.0,2.0,2.0,23.2,1.0,662.2
2024-01-25 14:47:45-05:00,605.0,32.0,3.0,3.0,23.2,1.0,667.2
2024-01-25 14:42:45-05:00,604.0,32.0,2.0,2.0,23.2,1.0,664.2
2024-01-25 14:37:45-05:00,602.0,32.0,3.0,3.0,23.2,1.0,664.2
2024-01-25 14:32:45-05:00,595.0,32.0,3.0,3.0,23.1,1.0,657.1
2024-01-25 14:27:45-05:00,596.0,32.0,2.0,2.0,23.1,1.0,656.1
2024-01-25 14:22:45-05:00,604.0,32.0,2.0,3.0,23.1,1.0,665.1
2024-01-25 14:17:45-05:00,606.0,32.0,2.0,2.0,23.1,1.0,666.1
2024-01-25 14:12:45-05:00,609.0,32.0,2.0,2.0,23.1,1.0,669.1
2024-01-25 14:07:45-05:00,615.0,31.5,2.0,3.0,23.2,1.0,675.7
2024-01-25 14:02:45-05:00,609.0,32.0,2.0,2.0,23.2,1.0,669.2
2024-01-25 13:57:45-05:00,609.0,32.0,2.0,2.0,23.2,1.0,669.2
2024-01-25 13:52:45-05:00,617.0,32.0,2.0,2.0,23.2,1.0,677.2
2024-01-25 13:47:45-05:00,621.0,32.0,3.0,4.0,23.2,1.0,684.2
2024-01-25 13:42:45-05:00,625.0,32.0,1.0,1.0,23.2,1.0,683.2
2024-01-25 13:37:45-05:00,629.0,32.0,2.0,2.0,23.1,1.0,689.1
2024-01-25 13:32:45-05:00,635.0,32.0,2.0,2.0,23.2,1.0,695.2
2024-01-25 13:27:45-05:00,644.0,32.0,1.0,1.0,23.1,1.0,702.1
2024-01-25 13:22:45-05:00,645.0,31.5,2.0,3.0,23.2,1.0,705.7
2024-01-25 13:17:45-05:00,638.0,31.5,2.0,2.0,23.2,1.0,697.7
2024-01-25 13:12:45-05:00,638.0,32.0,2.0,2.0,23.2,1.0,698.2
2024-01-25 13:07:45-05:00,643.0,32.0,3.0,3.0,23.2,1.0,705.2
2024-01-25 13:02:46-05:00,648.0,32.0,2.0,2.0,23.2,1.0,708.2
2024-01-25 12:57:45-05:00,646.0,32.0,1.0,1.0,23.2,1.0,704.2
2024-01-25 12:52:45-05:00,653.0,32.0,2.0,2.0,23.2,1.0,713.2
2024-01-25 12:47:45-05:00,654.0,32.0,2.0,2.0,23.2,1.0,714.2
2024-01-25 12:42:45-05:00,656.0,32.0,2.0,2.0,23.2,1.0,716.2
2024-01-25 12:37:45-05:00,655.0,32.0,2.0,2.0,23.2,1.0,715.2
2024-01-25 12:32:46-05:00,650.0,32.0,2.0,2.0,23.2,1.0,710.2
2024-01-25 12:27:45-05:00,640.0,32.0,2.0,2.0,23.2,1.0,700.2
2024-01-25 12:22:45-05:00,635.0,32.0,4.0,4.0,23.2,1.0,699.2
2024-01-25 12:17:45-05:00,629.0,32.0,3.0,3.0,23.3,1.0,691.3
2024-01-25 12:12:45-05:00,628.0,32.0,1.0,1.0,23.2,1.0,686.2
2024-01-25 12:07:45-05:00,623.0,32.0,2.0,3.0,23.3,1.0,684.3
2024-01-25 12:02:45-05:00,608.0,32.0,3.0,3.0,23.3,1.0,670.3
2024-01-25 11:57:45-05:00,598.0,32.5,2.0,2.0,23.2,1.0,658.7
2024-01-25 11:52:45-05:00,589.0,32.5,3.0,3.0,23.2,1.0,651.7
2024-01-25 11:47:45-05:00,570.0,32.5,2.0,2.0,23.2,1.0,630.7
2024-01-25 11:42:45-05:00,559.0,32.5,1.0,1.0,23.2,1.0,617.7
2024-01-25 11:37:45-05:00,550.0,32.5,2.0,2.0,23.3,1.0,610.8
2024-01-25 11:32:45-05:00,550.0,32.5,2.0,2.0,23.3,1.0,610.8
2024-01-25 11:27:45-05:00,555.0,32.5,1.0,1.0,23.2,1.0,613.7
2024-01-25 11:22:45-05:00,558.0,32.5,2.0,2.0,23.3,1.0,618.8
2024-01-25 11:17:45-05:00,561.0,32.5,2.0,2.0,23.3,1.0,621.8
2024-01-25 11:12:45-05:00,562.0,32.5,1.0,1.0,23.2,1.0,620.7
2024-01-25 11:07:45-05:00,572.0,32.5,2.0,2.0,23.2,1.0,632.7
2024-01-25 11:02:45-05:00,571.0,32.5,2.0,2.0,23.2,1.0,631.7
2024-01-25 10:57:45-05:00,575.0,32.5,1.0,1.0,23.2,1.0,633.7
2024-01-25 10:52:45-05:00,579.0,32.5,2.0,2.0,23.2,1.0,639.7
2024-01-25 10:47:45-05:00,583.0,32.5,2.0,2.0,23.2,1.0,643.7
2024-01-25 10:42:45-05:00,585.0,32.5,1.0,1.0,23.2,1.0,643.7
2024-01-25 10:37:45-05:00,588.0,32.0,2.0,2.0,23.2,1.0,648.2
2024-01-25 10:32:45-05:00,597.0,32.0,3.0,3.0,23.2,1.0,659.2
2024-01-25 10:27:45-05:00,596.0,33.0,2.0,2.0,23.2,1.0,657.2
2024-01-25 10:22:45-05:00,603.0,33.0,2.0,2.0,23.2,1.0,664.2
2024-01-25 10:17:45-05:00,625.0,33.5,2.0,2.0,23.2,1.0,686.7
2024-01-25 10:12:45-05:00,637.0,33.5,2.0,2.0,23.2,1.0,698.7
2024-01-25 10:07:45-05:00,637.0,34.0,2.0,2.0,23.1,1.0,699.1
2024-01-25 10:02:46-05:00,633.0,34.0,2.0,2.0,23.1,1.0,695.1
2024-01-25 09:57:45-05:00,632.0,34.0,3.0,3.0,23.1,1.0,696.1
2024-01-25 09:52:45-05:00,618.0,34.0,2.0,2.0,23.1,1.0,680.1
